Path,Author,Modifier,DateCreated,DateSaved
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kiambu West/DISTRICT WORKLOAD MOH 717.xls,D. Muania,Nevine,8/10/2005 10:27,1/17/2010 15:03
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kiambu West/MOH 711B_Integrated Summary_Reproductive Health_TB_Malaria_CHANNIS_HIV_AIDS 2010.xls,HMIS,server,2/11/2008 10:11,1/11/2011 11:51
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kiambu West/NEW CHANIS 2010.xlsx,Not working,,,
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kiambu West/MOH 105_Service Delivery Summary.xls,Robert Wathondu,owner,2/7/2008 13:50,9/14/2008 20:24
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kiambu West/DISTRICT ADMINISTRATIVE STATISTICS 2010.xls,D. Muania,server,8/9/2005 5:07,1/12/2011 6:28
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kiambu West/MOH 711B_Integrated Summary_Reproductive Health_TB_Malaria_CHANNIS_HIV_AIDS.xls,HMIS,User,2/11/2008 10:11,1/17/2009 10:53
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kiambu West/MOH 718 Inpatient Morbidity And Mortality Monthly Summary.xls,ROOM 37 HIS,Nevine,1/15/2010 22:37,1/30/2010 3:45
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kiambu West/MOH 705A_Out Patient Summary_Under 5 years 2011.xls,Robert Wathondu,DMOH,1/27/2008 13:30,4/11/2011 10:24
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kiambu West/MOH 705A_Out Patient Summary_Under 5 years 2010.xls,Robert Wathondu,DMOH,1/27/2008 13:30,10/12/2010 6:35
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kiambu West/MOH 105_Service  Delivery Summary.xls,Samuel Cheburet,DMOH,2/7/2008 13:50,7/20/2010 19:35
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kiambu West/MOH 705A_Out Patient Summary_Under 5 years2.xls,Robert Wathondu,server,1/27/2008 13:30,1/11/2011 10:44
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kiambu West/MOH 105_Service Delivery Summary AOP5.xls,Samuel Cheburet,owner,2/7/2008 13:50,7/17/2010 10:07
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kiambu West/MOH 105_Service Delivery Summary AOP6 (6).xls,Samuel Cheburet,SAMUEL,2/7/2008 13:50,4/12/2011 14:16
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kiambu West/MOH 705A_Out Patient Summary_Under 5 years.xls,Robert Wathondu,User,1/27/2008 13:30,1/17/2009 9:18
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kiambu West/MOH 711B_Integrated Summary_Reproductive Health_TB_Malaria_CHANNIS_HIV_AIDS 2011.xls,Samuel,CHEBURET,1/29/2010 16:35,8/9/2010 17:09
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kiambu West/MOH 705B_Out Patient Summary_Over 5 years 2009.xls,Robert Wathondu,server,1/27/2008 13:30,11/11/2009 7:25
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kiambu West/INPATIENT ADMINISTRATIVE STATISTICS.xls,D. Muania,owner,8/9/2005 5:07,8/12/2010 12:10
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kiambu West/MOH 105_Service Delivery Summary FY08-09.xls,Samuel Cheburet,User,2/7/2008 13:50,9/8/2009 12:59
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Athi River/MOH 705A_Out Patient Summary_Under 5 years  2010.xls,Robert Wathondu,FCI,1/27/2008 13:30,11/15/2010 20:52
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Athi River/MOH 705B_Out Patient Summary_Over 5 years  2010.xls,Robert Wathondu,FCI,1/27/2008 13:30,11/15/2010 20:55
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Athi River/MOH 705B_Out Patient Summary_Over 5 years 2011.xls,Robert Wathondu,user,1/27/2008 13:30,8/14/2011 16:04
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Athi River/MOH 710_Immunization Summary 2010.xls,Robert Wathondu,FCI,2/7/2008 14:06,11/16/2010 2:07
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Athi River/Hospital Administarative Statistics 2011.xls,D. Muania,SAMUEL,8/9/2005 5:07,2/2/2011 16:06
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Athi River/MOH 105_Service Delivery Summary AOP7.xls,Samuel Cheburet,user,2/7/2008 13:50,8/14/2011 15:53
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Athi River/MOH 717 Service Statistics- Workload 2010.xls,D. Muania,SAMUEL,8/10/2005 10:27,2/2/2011 10:00
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Athi River/MOH 105_Service Delivery Summary AOP6.xls,Samuel Cheburet,SAMUEL,2/7/2008 13:50,9/26/2011 6:41
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Athi River/MOH 717 Service Statistics- Workload 2011.xls,D. Muania,SAMUEL,8/10/2005 10:27,2/2/2011 10:00
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Athi River/MOH 105_Service Delivery Summary  AOP5.xls,Samuel Cheburet,user,2/7/2008 13:50,9/16/2010 22:38
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Athi River/MOH 710_Immunization Summary 2011.xls,Robert Wathondu,user,2/7/2008 14:06,8/14/2011 17:27
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Athi River/MOH 705B_Out Patient Summary_Over 5 years 2010.xls,Robert Wathondu,Samuel,1/27/2008 13:30,1/29/2010 18:05
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Athi River/MOH 711B_Integrated Summary_Reproductive Health _TB_Malaria_CHANNIS_HIV_AIDS 2010.xls,Samuel,FCI,1/29/2010 16:35,11/15/2010 23:21
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Athi River/MOH 711B_Integrated Summary_Reproductive Health_TB_Malaria_CHANNIS_HIV_AIDS 2010.xls,Samuel,CHEBURET,1/29/2010 16:35,8/9/2010 17:09
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Athi River/MOH 105_Service Delivery Summary.xls,Robert Wathondu,Authorised user,2/7/2008 13:50,11/11/2009 19:34
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Athi River/MOH 718 Inpatient Morbidity And Mortality Monthly Summary.xls,Not working,,,
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Athi River/MOH 717 Service Statistics- Workload.xls,D. Muania,SAMUEL,8/10/2005 10:27,2/2/2011 10:00
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Athi River/MOH 705A_Out Patient Summary_Under 5 years 2011.xls,Robert Wathondu,user,1/27/2008 13:30,8/14/2011 17:27
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Athi River/MOH 705A_Out Patient Summary_Under 5 years 2010.xls,Robert Wathondu,Samuel,1/27/2008 13:30,1/29/2010 18:03
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Athi River/MOH 105_Service Delivery Summary AOP5.xls,Samuel Cheburet,SAMUEL,2/7/2008 13:50,10/4/2011 15:00
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Athi River/MOH 105_Service Delivery Summary  AOP6.xls,Samuel Cheburet,FCI,2/7/2008 13:50,11/15/2010 21:15
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Athi River/MOH 711B_Integrated Summary_Reproductive Health_TB_Malaria_CHANNIS_HIV_AIDS 2011.xls,Samuel,user,1/29/2010 16:35,8/14/2011 17:19
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Athi River/INPATIENT ADMINISTRATIVE STATISTICS.xls,D. Muania,FCI,8/9/2005 5:07,4/17/2010 2:19
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Athi River/MOH 105_Service Delivery Summary FY08-09.xls,Samuel Cheburet,SAMUEL,2/7/2008 13:50,10/4/2011 15:00
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/MOH 705B_Out Patient Summary_Over 5 years 2011.xls,Robert Wathondu,M.O.H,1/27/2008 13:30,2/16/2011 7:41
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/MOH 710_Immunization Summary  2009.xls,Robert Wathondu,Dorah,2/7/2008 14:06,1/14/2010 17:15
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/MOH 710_Immunization Summary 2010.xls,Robert Wathondu,M.O.H,2/7/2008 14:06,1/17/2011 7:13
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/Hospital Administarative Statistics 2011.xls,D. Muania,M.O.H,8/9/2005 5:07,2/16/2011 6:07
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/MOH 717 Service Statistics- Workload 2010.xls,D. Muania,egyptian hak,8/10/2005 10:27,12/20/2009 15:59
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/INPATIENT ADMINISTRATIVE STATISTICS -DISTRICT.xls,D. Muania,egyptian hak,8/9/2005 5:07,12/20/2009 16:01
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/MOH 105_Service Delivery Summary AOP6.xls,Samuel Cheburet,M.O.H,2/7/2008 13:50,7/15/2011 7:21
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/MOH 717 Service Statistics- Workload 2011.xls,D. Muania,M.O.H,8/10/2005 10:27,2/16/2011 9:52
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/MOH 705A_Out Patient Summary_Under 5 years 2009.xls,Robert Wathondu,Dorah,1/27/2008 13:30,1/14/2010 21:04
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/Analysis.xls,,HMIS,10/14/1996 23:33,5/17/2007 16:13
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/MOH 711B_Integrated Summary_Reproductive Health_TB3_Malaria_CHANNIS_HIV_AIDS 2010.xls,Samuel,M.O.H,1/29/2010 16:35,1/18/2011 6:24
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/MOH 710_Immunization Summary 2011.xls,Robert Wathondu,M.O.H,2/7/2008 14:06,2/16/2011 9:32
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/MOH 705B_Out Patient Summary_Over 5 years 2010.xls,Robert Wathondu,M.O.H,1/27/2008 13:30,1/18/2011 6:40
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/MOH 711B_Integrated Summary_Reproductive Health_TB_Malaria_CHANNIS_HIV_AIDS  2009.xls,HMIS,Dorah,2/11/2008 10:11,1/14/2010 19:34
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/MOH 705B_Out Patient Summary_Over 5 years.xls,Robert Wathondu,HMIS,1/27/2008 13:30,2/11/2009 11:10
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/MOH 710_Immunization Summary.xls,Robert Wathondu,sam,2/7/2008 14:06,7/1/2009 20:23
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/MOH 705B_Out Patient Summary_Over 5 years  2009.xls,Robert Wathondu,Dorah,1/27/2008 13:30,1/14/2010 21:02
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/MOH 711B_Integrated Summary_Reproductive Health_TB_Malaria_CHANNIS_HIV_AIDS 2010.xls,Samuel,M.O.H,1/29/2010 16:35,6/18/2010 5:17
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/MOH 105_Service Delivery Summary.xls,Robert Wathondu,user,2/7/2008 13:50,8/15/2008 18:52
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/MOH 711B_Integrated Summary_Reproductive Health_TB_Malaria_CHANNIS_HIV_AIDS.xls,HMIS,HRIO,2/11/2008 10:11,2/24/2009 17:42
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/MOH 718 Inpatient Morbidity And Mortality Monthly Summary.xls,ROOM 37 HIS,DASCO,1/15/2010 22:37,5/21/2010 15:14
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/MOH 705A_Out Patient Summary_Under 5 years 2011.xls,Robert Wathondu,M.O.H,1/27/2008 13:30,2/16/2011 7:22
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/MOH 705A_Out Patient Summary_Under 5 years 2010.xls,Robert Wathondu,M.O.H,1/27/2008 13:30,1/18/2011 6:40
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/MOH 105_Service Delivery Summary AOP5.xls,Samuel Cheburet,M.O.H,2/7/2008 13:50,12/16/2010 9:41
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/MOH 705A_Out Patient Summary_Under 5 years.xls,Robert Wathondu,HMIS,1/27/2008 13:30,2/11/2009 11:08
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/MOH 711B_Integrated Summary_Reproductive Health_TB_Malaria_CHANNIS_HIV_AIDS 2011.xls,Samuel,M.O.H,1/29/2010 16:35,2/16/2011 9:44
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/INPATIENT ADMINISTRATIVE STATISTICS.xls,D. Muania,M.O.H,8/9/2005 5:07,1/18/2011 7:18
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Malindi/MOH 105_Service Delivery Summary FY08-09.xls,Samuel Cheburet,Dorah,2/7/2008 13:50,1/14/2010 21:00
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/MOH 705B_Out Patient Summary_Over 5 years 2011.xls,Robert Wathondu,Wambua,1/27/2008 13:30,7/22/2011 11:41
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/WORKLOAD.xls,,user,1/29/2009 0:31,9/7/2010 8:55
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/MOH 710_Immunization Summary  2009.xls,Robert Wathondu,user,2/7/2008 14:06,1/18/2010 14:02
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/MOH 710_Immunization Summary 2010.xls,Robert Wathondu,Wambua,2/7/2008 14:06,1/17/2011 10:27
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/Hospital Administarative Statistics 2011.xls,D. Muania,Wambua,8/9/2005 5:07,7/22/2011 11:36
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/MOH 717 Service Statistics- Workload 2010.xls,D. Muania,Dr. Ayub Manya,8/10/2005 10:27,11/23/2010 5:00
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/INPATIENT ADMINISTRATIVE STATISTICS -DISTRICT.xls,D. Muania,Wambua,8/9/2005 5:07,1/21/2010 6:38
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/MOH 105_Service Delivery Summary AOP6.xls,Samuel Cheburet,Wambua,2/7/2008 13:50,7/22/2011 11:39
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/MOH 717 Service Statistics- Workload 2011.xls,D. Muania,SAMUEL,8/10/2005 10:27,2/2/2011 10:00
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/MOH 705A_Out Patient Summary_Under 5 years 2009.xls,Robert Wathondu,Wambua,1/27/2008 13:30,1/22/2010 12:04
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/Analysis.xls,,DMOH KITUI,10/14/1996 23:33,6/19/2008 10:27
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/MOH 710_Immunization Summary 2011.xls,Robert Wathondu,Wambua,2/7/2008 14:06,7/22/2011 11:38
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/Western province MOH 105_Service Delivery Summary AOP6.xls,HMIS,Samuel,2/11/2008 10:11,10/2/2010 7:41
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/SERVICE DELIVERYSUMMARY-KITUI August. 2010.xls,HMIS,Wambua,6/11/2008 4:07,9/18/2010 11:24
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/MOH 705B_Out Patient Summary_Over 5 years 2010.xls,Robert Wathondu,Wambua,1/27/2008 13:30,1/17/2011 10:09
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/DISTICT WORKLOAD MOH 717.xls,Not working,,,
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/MOH 711B_Integrated Summary_Reproductive Health_TB_Malaria_CHANNIS_HIV_AIDS  2009.xls,HMIS,CHEBURET,2/11/2008 10:11,7/5/2010 8:10
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/MOH 705B_Out Patient Summary_Over 5 years.xls,Robert Wathondu,HMIS,1/27/2008 13:30,4/21/2008 12:31
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/MOH 710_Immunization Summary.xls,Robert Wathondu,cheburet,2/7/2008 14:06,1/10/2010 7:47
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/MOH 705B_Out Patient Summary_Over 5 years  2009.xls,Robert Wathondu,Wambua,1/27/2008 13:30,1/22/2010 12:08
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/MOH 711B_Integrated Summary_Reproductive Health_TB_Malaria_CHANNIS_HIV_AIDS 2010.xls,Samuel,user,1/29/2010 16:35,11/18/2010 12:28
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/MOH 105_Service Delivery Summary.xls,Robert Wathondu,HMIS,2/7/2008 13:50,6/22/2008 10:53
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/MOH 711B_Integrated Summary_Reproductive Health_TB_Malaria_CHANNIS_HIV_AIDS.xls,HMIS,HMIS,2/11/2008 10:11,4/21/2008 13:23
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/MOH 705A_Out Patient Summary_Under 5 years 2011.xls,Robert Wathondu,Wambua,1/27/2008 13:30,7/22/2011 11:40
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/MOH 705A_Out Patient Summary_Under 5 years 2010.xls,Robert Wathondu,Wambua,1/27/2008 13:30,1/17/2011 10:09
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/MOH 105_Service Delivery Summary AOP5.xls,Samuel Cheburet,user,2/7/2008 13:50,11/12/2010 11:10
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/MOH 705A_Out Patient Summary_Under 5 years.xls,Robert Wathondu,HMIS,1/27/2008 13:30,4/21/2008 12:30
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/MOH 711B_Integrated Summary_Reproductive Health_TB_Malaria_CHANNIS_HIV_AIDS 2011.xls,Samuel,Wambua,1/29/2010 16:35,7/22/2011 11:39
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/INPATIENT ADMINISTRATIVE STATISTICS.xls,D. Muania,Wambua,8/9/2005 5:07,1/17/2011 10:23
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Kitui/MOH 105_Service Delivery Summary FY08-09.xls,Samuel Cheburet,SAMUEL,2/7/2008 13:50,8/24/2009 20:55
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Imenti North/MOH 705B_Out Patient Summary_Over 5 years 2011.xls,Robert Wathondu, ,1/27/2008 13:30,7/13/2011 12:41
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Imenti North/MOH 717 Service Statistics- Workload 2011 (13).xls,D. Muania,SAMUEL,8/10/2005 10:27,2/2/2011 10:00
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Imenti North/MOH 710_Immunization Summary  2009.xls,Robert Wathondu, ,2/7/2008 14:06,3/11/2010 4:25
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Imenti North/MOH 710_Immunization Summary 2010.xls,Robert Wathondu, ,2/7/2008 14:06,1/26/2011 13:12
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Imenti North/Hospital Administarative Statistics 2011.xls,D. Muania, ,8/9/2005 5:07,7/5/2011 5:55
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Imenti North/MOH 105_Service Delivery Summary AOP6.xls,Samuel Cheburet, ,2/7/2008 13:50,7/13/2011 8:37
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Imenti North/MOH 717 Service Statistics- Workload 2011.xls,D. Muania, ,8/10/2005 10:27,7/13/2011 12:49
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Imenti North/MOH 705A_Out Patient Summary_Under 5 years 2009.xls,Robert Wathondu, ,1/27/2008 13:30,1/26/2011 9:56
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Imenti North/Analysis.xls,, ,10/14/1996 23:33,4/1/2010 18:46
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Imenti North/MOH 710_Immunization Summary 2011.xls,Robert Wathondu, ,2/7/2008 14:06,7/13/2011 11:45
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Imenti North/MOH 705B_Out Patient Summary_Over 5 years 2010.xls,Robert Wathondu, ,1/27/2008 13:30,6/29/2011 10:07
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Imenti North/MOH 711B_Integrated Summary_Reproductive Health_TB_Malaria_C 2011.xls,HMIS,user,2/11/2008 10:11,1/20/2011 7:14
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Imenti North/MOH 711B_Integrated Summary_Reproductive Health_TB_Malaria_CHANNIS_HIV_AIDS  2009.xls,HMIS, ,2/11/2008 10:11,11/9/2010 7:36
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Imenti North/MOH 705B_Out Patient Summary_Over 5 years.xls,Robert Wathondu, ,1/27/2008 13:30,11/9/2010 6:40
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Imenti North/MOH 710_Immunization Summary.xls,Robert Wathondu, ,2/7/2008 14:06,6/10/2010 5:35
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Imenti North/MOH 705B_Out Patient Summary_Over 5 years  2009.xls,Robert Wathondu, ,1/27/2008 13:30,1/26/2011 10:14
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Imenti North/MOH 711B_Integrated Summary_Reproductive Health_TB_Malaria_CHANNIS_HIV_AIDS 2010.xls,Samuel, ,1/29/2010 16:35,6/25/2011 6:31
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Imenti North/MOH 105_Service Delivery Summary.xls,Robert Wathondu, ,2/7/2008 13:50,7/6/2011 6:22
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Imenti North/MOH 711B_Integrated Summary_Reproductive Health_TB_Malaria_CHANNIS_HIV_AIDS.xls,HMIS, ,2/11/2008 10:11,5/22/2011 18:58
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Imenti North/MOH 717 Service Statistics- Workload.xls,D. Muania, ,8/10/2005 10:27,2/16/2011 9:09
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Imenti North/MOH 705A_Out Patient Summary_Under 5 years 2011.xls,Robert Wathondu, ,1/27/2008 13:30,7/13/2011 12:37
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Imenti North/MOH 705A_Out Patient Summary_Under 5 years 2010.xls,Robert Wathondu, ,1/27/2008 13:30,6/29/2011 9:59
J:/LIMITED_USE/PROJECT_FOLDERS/KEN/ART_ABCE/HMIS/Districts/Imenti North/MOH 105_Service Delivery Summary AOP5.xls,Samuel Cheburet, ,2/7/2008 13:50,7/6/2011 6:23
